error,Unique ID,event_row_index,max_player_targeted_xthreat,player_targeted_dangerous,n_passing_options_dangerous_not_difficult
no_player_id,1925299_613_663,1260,,,
no_player_id,1925299_613_663,1261,,,
no_player_id,1925299_613_663,1262,,,
no_player_id,1925299_613_663,1263,,,
no_player_id,1925299_613_663,1264,,,
no_player_id,1925299_613_663,1265,,,
no_player_id,1925299_613_663,1266,,,
no_player_id,1925299_631_667,1267,,,
no_player_id,1925299_631_667,1268,,,
no_player_id,1925299_631_667,1269,,,
no_player_id,1925299_631_667,1270,,,
no_player_id,1925299_631_667,1271,,,
no_player_id,1925299_631_667,1272,,,
no_player_id,1925299_631_667,1273,,,
no_player_id,1925299_631_667,1274,,,
no_player_id,1925299_631_667,1275,,,
no_player_id,1925299_631_667,1276,,,
no_player_id,1925299_631_667,1277,,,
no_player_id,1925299_631_667,1278,,,
no_player_id,1925299_631_667,1279,,,
no_player_id,1925299_631_667,1280,,,
no_player_id,1925299_753_762,1281,,,
no_player_id,1925299_753_762,1282,,,
no_player_id,1925299_753_762,1283,,,
no_player_id,1925299_753_762,1284,,,
no_player_id,1925299_753_762,1285,,,
no_player_id,1925299_753_762,1286,,,
no_player_id,1925299_753_762,1287,,,
no_player_id,1925299_766_790,1288,,,
no_player_id,1925299_766_790,1289,,,
no_player_id,1925299_766_790,1290,,,
no_player_id,1925299_766_790,1291,,,
no_player_id,1925299_766_790,1292,,,
no_player_id,1925299_766_790,1293,,,
no_player_id,1925299_766_790,1294,,,
no_player_id,1925299_766_790,1295,,,
no_player_id,1925299_766_790,1296,,,
no_player_id,1925299_766_790,1297,,,
no_player_id,1925299_766_790,1298,,,
no_player_id,1925299_766_790,1299,,,
no_player_id,1925299_778_806,1300,,,
no_player_id,1925299_778_806,1301,,,
no_player_id,1925299_778_806,1302,,,
no_player_id,1925299_778_806,1303,,,
no_player_id,1925299_778_806,1304,,,
no_player_id,1925299_778_806,1305,,,
no_player_id,1925299_778_806,1306,,,
no_player_id,1925299_778_806,1307,,,
no_player_id,1925299_778_806,1308,,,
no_player_id,1925299_778_806,1309,,,
no_player_id,1925299_778_806,1310,,,
no_player_id,1925299_828_852,1311,,,
no_player_id,1925299_828_852,1312,,,
no_player_id,1925299_828_852,1313,,,
no_player_id,1925299_828_852,1314,,,
no_player_id,1925299_828_852,1315,,,
no_player_id,1925299_828_852,1316,,,
no_player_id,1925299_828_852,1317,,,
no_player_id,1925299_828_852,1318,,,
no_player_id,1925299_828_852,1319,,,
no_player_id,1925299_828_852,1320,,,
no_player_id,1925299_828_852,1321,,,
no_player_id,1925299_854_861,1322,,,
no_player_id,1925299_854_861,1323,,,
no_player_id,1925299_854_861,1324,,,
no_player_id,1925299_882_901,1325,,,
no_player_id,1925299_882_901,1326,,,
no_player_id,1925299_882_901,1327,,,
no_player_id,1925299_882_901,1328,,,
no_player_id,1925299_882_901,1329,,,
no_player_id,1925299_882_901,1330,,,
no_player_id,1925299_882_901,1331,,,
no_player_id,1925299_882_901,1332,,,
no_player_id,1925299_909_963,1333,,,
no_player_id,1925299_909_963,1334,,,
no_player_id,1925299_909_963,1335,,,
no_player_id,1925299_909_963,1336,,,
no_player_id,1925299_909_963,1337,,,
no_player_id,1925299_909_963,1338,,,
no_player_id,1925299_909_963,1339,,,
no_player_id,1925299_909_963,1340,,,
no_player_id,1925299_909_963,1341,,,
no_player_id,1925299_909_963,1342,,,
no_player_id,1925299_909_963,1343,,,
no_player_id,1925299_909_963,1344,,,
no_player_id,1925299_909_963,1345,,,
no_player_id,1925299_909_963,1346,,,
no_player_id,1925299_909_963,1347,,,
no_player_id,1925299_909_963,1348,,,
no_player_id,1925299_909_963,1349,,,
no_player_id,1925299_909_963,1350,,,
no_player_id,1925299_909_963,1351,,,
no_player_id,1925299_909_963,1352,,,
no_player_id,1925299_909_963,1353,,,
no_player_id,1925299_1170_1173,1354,,,
no_player_id,1925299_1170_1173,1355,,,
no_player_id,1925299_1531_1606,1356,,,
no_player_id,1925299_1531_1606,1357,,,
no_player_id,1925299_1531_1606,1358,,,
no_player_id,1925299_1531_1606,1359,,,
no_player_id,1925299_1531_1606,1360,,,
no_player_id,1925299_1531_1606,1361,,,
no_player_id,1925299_1531_1606,1362,,,
no_player_id,1925299_1531_1606,1363,,,
no_player_id,1925299_1531_1606,1364,,,
no_player_id,1925299_1531_1606,1365,,,
no_player_id,1925299_1531_1606,1366,,,
no_player_id,1925299_1531_1606,1367,,,
no_player_id,1925299_1531_1606,1368,,,
no_player_id,1925299_1531_1606,1369,,,
no_player_id,1925299_1531_1606,1370,,,
no_player_id,1925299_1531_1606,1371,,,
no_player_id,1925299_1531_1606,1372,,,
no_player_id,1925299_1531_1606,1373,,,
no_player_id,1925299_1531_1606,1374,,,
no_player_id,1925299_1531_1606,1375,,,
no_player_id,1925299_1531_1606,1376,,,
no_player_id,1925299_1531_1606,1377,,,
no_player_id,1925299_1531_1606,1378,,,
no_player_id,1925299_1531_1606,1379,,,
no_player_id,1925299_1531_1606,1380,,,
no_player_id,1925299_1531_1606,1381,,,
no_player_id,1925299_1531_1606,1382,,,
no_player_id,1925299_1531_1606,1383,,,
no_player_id,1925299_1531_1606,1384,,,
no_player_id,1925299_1531_1606,1385,,,
no_player_id,1925299_1531_1606,1386,,,
no_player_id,1925299_1531_1606,1387,,,
no_player_id,1925299_1531_1606,1388,,,
no_player_id,1925299_1630_1640,1389,,,
no_player_id,1925299_1630_1640,1390,,,
no_player_id,1925299_1630_1640,1391,,,
no_player_id,1925299_1648_1657,1392,,,
no_player_id,1925299_1648_1657,1393,,,
no_player_id,1925299_1648_1657,1394,,,
no_player_id,1925299_1648_1657,1395,,,
no_player_id,1925299_1648_1657,1396,,,
no_player_id,1925299_1668_1714,1397,,,
no_player_id,1925299_1668_1714,1398,,,
no_player_id,1925299_1668_1714,1399,,,
no_player_id,1925299_1668_1714,1400,,,
no_player_id,1925299_1668_1714,1401,,,
no_player_id,1925299_1668_1714,1402,,,
no_player_id,1925299_1668_1714,1403,,,
no_player_id,1925299_1668_1714,1404,,,
no_player_id,1925299_1668_1714,1405,,,
no_player_id,1925299_1668_1714,1406,,,
no_player_id,1925299_1668_1714,1407,,,
no_player_id,1925299_1668_1714,1408,,,
no_player_id,1925299_1668_1714,1409,,,
no_player_id,1925299_1668_1714,1410,,,
no_player_id,1925299_1668_1714,1411,,,
no_player_id,1925299_1668_1714,1412,,,
no_player_id,1925299_1668_1714,1413,,,
no_player_id,1925299_1887_1916,1414,,,
no_player_id,1925299_1887_1916,1415,,,
no_player_id,1925299_1887_1916,1416,,,
no_player_id,1925299_1887_1916,1417,,,
no_player_id,1925299_1887_1916,1418,,,
no_player_id,1925299_1887_1916,1419,,,
no_player_id,1925299_1887_1916,1420,,,
no_player_id,1925299_1887_1916,1421,,,
no_player_id,1925299_1887_1916,1422,,,
no_player_id,1925299_1887_1916,1423,,,
no_player_id,1925299_1887_1916,1424,,,
no_player_id,1925299_2199_2222,1425,,,
no_player_id,1925299_2199_2222,1426,,,
no_player_id,1925299_2199_2222,1427,,,
no_player_id,1925299_2199_2222,1428,,,
no_player_id,1925299_2199_2222,1429,,,
no_player_id,1925299_2199_2222,1430,,,
no_player_id,1925299_2199_2222,1431,,,
no_player_id,1925299_2199_2222,1432,,,
no_player_id,1925299_2199_2222,1433,,,
no_player_id,1925299_2199_2222,1434,,,
no_player_id,1925299_2312_2346,1435,,,
no_player_id,1925299_2312_2346,1436,,,
no_player_id,1925299_2312_2346,1437,,,
no_player_id,1925299_2312_2346,1438,,,
no_player_id,1925299_2312_2346,1439,,,
no_player_id,1925299_2312_2346,1440,,,
no_player_id,1925299_2312_2346,1441,,,
no_player_id,1925299_2312_2346,1442,,,
no_player_id,1925299_2312_2346,1443,,,
no_player_id,1925299_2312_2346,1444,,,
no_player_id,1925299_2312_2354,1445,,,
no_player_id,1925299_2312_2354,1446,,,
no_player_id,1925299_2312_2354,1447,,,
no_player_id,1925299_2312_2354,1448,,,
no_player_id,1925299_2312_2354,1449,,,
no_player_id,1925299_2312_2354,1450,,,
no_player_id,1925299_2312_2354,1451,,,
no_player_id,1925299_2312_2354,1452,,,
no_player_id,1925299_2312_2354,1453,,,
no_player_id,1925299_2312_2354,1454,,,
no_player_id,1925299_2312_2354,1455,,,
no_player_id,1925299_2312_2378,1456,,,
no_player_id,1925299_2312_2378,1457,,,
no_player_id,1925299_2312_2378,1458,,,
no_player_id,1925299_2312_2378,1459,,,
no_player_id,1925299_2312_2378,1460,,,
no_player_id,1925299_2312_2378,1461,,,
no_player_id,1925299_2312_2378,1462,,,
no_player_id,1925299_2312_2378,1463,,,
no_player_id,1925299_2312_2378,1464,,,
no_player_id,1925299_2312_2378,1465,,,
no_player_id,1925299_2312_2378,1466,,,
no_player_id,1925299_2312_2378,1467,,,
no_player_id,1925299_2312_2378,1468,,,
no_player_id,1925299_2312_2378,1469,,,
no_player_id,1925299_2312_2378,1470,,,
no_player_id,1925299_2312_2378,1471,,,
no_player_id,1925299_2312_2378,1472,,,
no_player_id,1925299_2312_2378,1473,,,
no_player_id,1925299_2312_2378,1474,,,
no_player_id,1925299_2312_2378,1475,,,
no_player_id,1925299_2312_2378,1476,,,
no_player_id,1925299_2312_2378,1477,,,
no_player_id,1925299_2554_2588,1478,,,
no_player_id,1925299_2554_2588,1479,,,
no_player_id,1925299_2554_2588,1480,,,
no_player_id,1925299_2554_2588,1481,,,
no_player_id,1925299_2554_2588,1482,,,
no_player_id,1925299_2554_2588,1483,,,
no_player_id,1925299_2554_2588,1484,,,
no_player_id,1925299_2554_2588,1485,,,
no_player_id,1925299_2554_2588,1486,,,
no_player_id,1925299_2554_2588,1487,,,
no_player_id,1925299_2554_2588,1488,,,
no_player_id,1925299_2554_2588,1489,,,
no_player_id,1925299_2554_2588,1490,,,
no_player_id,1925299_2554_2588,1491,,,
no_player_id,1925299_2578_2597,1492,,,
no_player_id,1925299_2578_2597,1493,,,
no_player_id,1925299_2578_2597,1494,,,
no_player_id,1925299_2578_2597,1495,,,
no_player_id,1925299_2578_2597,1496,,,
no_player_id,1925299_2578_2597,1497,,,
no_player_id,1925299_2578_2597,1498,,,
no_player_id,1925299_2578_2597,1499,,,
no_player_id,1925299_2578_2597,1500,,,
no_player_id,1925299_2592_2601,1501,,,
no_player_id,1925299_2592_2601,1502,,,
no_player_id,1925299_2592_2601,1503,,,
no_player_id,1925299_2592_2601,1504,,,
no_player_id,1925299_2592_2601,1505,,,
no_player_id,1925299_2602_2631,1506,,,
no_player_id,1925299_2602_2631,1507,,,
no_player_id,1925299_2602_2631,1508,,,
no_player_id,1925299_2602_2631,1509,,,
no_player_id,1925299_2602_2631,1510,,,
no_player_id,1925299_2602_2631,1511,,,
no_player_id,1925299_2602_2631,1512,,,
no_player_id,1925299_2602_2631,1513,,,
no_player_id,1925299_2602_2631,1514,,,
no_player_id,1925299_2602_2631,1515,,,
no_player_id,1925299_2602_2631,1516,,,
no_player_id,1925299_2602_2631,1517,,,
no_player_id,1925299_2757_2770,1518,,,
no_player_id,1925299_2757_2770,1519,,,
no_player_id,1925299_2757_2770,1520,,,
no_player_id,1925299_2757_2770,1521,,,
no_player_id,1925299_2757_2770,1522,,,
no_player_id,1925299_2757_2770,1523,,,
no_player_id,1925299_2757_2770,1524,,,
no_player_id,1925299_2757_2770,1525,,,
no_player_id,1925299_3130_3146,1526,,,
no_player_id,1925299_3130_3146,1527,,,
no_player_id,1925299_3130_3146,1528,,,
no_player_id,1925299_3130_3146,1529,,,
no_player_id,1925299_3130_3146,1530,,,
no_player_id,1925299_3130_3146,1531,,,
no_player_id,1925299_3130_3146,1532,,,
no_player_id,1925299_3481_3505,1533,,,
no_player_id,1925299_3481_3505,1534,,,
no_player_id,1925299_3481_3505,1535,,,
no_player_id,1925299_3481_3505,1536,,,
no_player_id,1925299_3481_3505,1537,,,
no_player_id,1925299_3481_3505,1538,,,
no_player_id,1925299_3481_3505,1539,,,
no_player_id,1925299_3481_3505,1540,,,
no_player_id,1925299_3481_3505,1541,,,
no_player_id,1925299_3481_3505,1542,,,
no_player_id,1925299_3481_3505,1543,,,
no_player_id,1925299_3775_3784,1544,,,
no_player_id,1925299_3775_3784,1545,,,
no_player_id,1925299_3775_3784,1546,,,
no_player_id,1925299_3775_3784,1547,,,
no_player_id,1925299_3775_3785,1548,,,
no_player_id,1925299_3775_3785,1549,,,
no_player_id,1925299_3775_3785,1550,,,
no_player_id,1925299_3775_3785,1551,,,
no_player_id,1925299_3775_3785,1552,,,
no_player_id,1925299_3999_4007,1553,,,
no_player_id,1925299_3999_4007,1554,,,
no_player_id,1925299_3999_4007,1555,,,
no_player_id,1925299_3999_4007,1556,,,
no_player_id,1925299_4159_4170,1557,,,
no_player_id,1925299_4159_4170,1558,,,
no_player_id,1925299_4159_4170,1559,,,
no_player_id,1925299_4159_4170,1560,,,
no_player_id,1925299_4159_4170,1561,,,
no_player_id,1925299_4159_4170,1562,,,
no_player_id,1925299_4159_4170,1563,,,
no_player_id,1925299_4172_4182,1564,,,
no_player_id,1925299_4172_4182,1565,,,
no_player_id,1925299_4172_4182,1566,,,
no_player_id,1925299_4172_4182,1567,,,
no_player_id,1925299_4172_4182,1568,,,
no_player_id,1925299_4172_4182,1569,,,
no_player_id,1925299_4188_4210,1570,,,
no_player_id,1925299_4188_4210,1571,,,
no_player_id,1925299_4188_4210,1572,,,
no_player_id,1925299_4188_4210,1573,,,
no_player_id,1925299_4188_4210,1574,,,
no_player_id,1925299_4188_4210,1575,,,
no_player_id,1925299_4188_4210,1576,,,
no_player_id,1925299_4188_4210,1577,,,
no_player_id,1925299_4188_4210,1578,,,
no_player_id,1925299_4286_4308,1579,,,
no_player_id,1925299_4286_4308,1580,,,
no_player_id,1925299_4286_4308,1581,,,
no_player_id,1925299_4286_4308,1582,,,
no_player_id,1925299_4286_4308,1583,,,
no_player_id,1925299_4286_4308,1584,,,
no_player_id,1925299_4286_4308,1585,,,
no_player_id,1925299_4286_4308,1586,,,
no_player_id,1925299_4336_4406,1587,,,
no_player_id,1925299_4336_4406,1588,,,
no_player_id,1925299_4336_4406,1589,,,
no_player_id,1925299_4336_4406,1590,,,
no_player_id,1925299_4336_4406,1591,,,
no_player_id,1925299_4336_4406,1592,,,
no_player_id,1925299_4336_4406,1593,,,
no_player_id,1925299_4336_4406,1594,,,
no_player_id,1925299_4336_4406,1595,,,
no_player_id,1925299_4336_4406,1596,,,
no_player_id,1925299_4336_4406,1597,,,
no_player_id,1925299_4336_4406,1598,,,
no_player_id,1925299_4336_4406,1599,,,
no_player_id,1925299_4336_4406,1600,,,
no_player_id,1925299_4336_4406,1601,,,
no_player_id,1925299_4336_4406,1602,,,
no_player_id,1925299_4336_4406,1603,,,
no_player_id,1925299_4336_4406,1604,,,
no_player_id,1925299_4336_4406,1605,,,
no_player_id,1925299_4336_4406,1606,,,
no_player_id,1925299_4336_4406,1607,,,
no_player_id,1925299_4336_4406,1608,,,
no_player_id,1925299_4336_4406,1609,,,
no_player_id,1925299_4336_4406,1610,,,
no_player_id,1925299_4336_4406,1611,,,
no_player_id,1925299_4336_4406,1612,,,
no_player_id,1925299_4336_4406,1613,,,
no_player_id,1925299_4336_4406,1614,,,
no_player_id,1925299_4336_4406,1615,,,
no_player_id,1925299_4336_4406,1616,,,
no_player_id,1925299_4336_4406,1617,,,
no_player_id,1925299_4445_4455,1618,,,
no_player_id,1925299_4445_4455,1619,,,
no_player_id,1925299_4445_4455,1620,,,
no_player_id,1925299_4445_4455,1621,,,
no_player_id,1925299_4445_4455,1622,,,
no_player_id,1925299_4445_4455,1623,,,
no_player_id,1925299_4775_4789,1624,,,
no_player_id,1925299_4775_4789,1625,,,
no_player_id,1925299_4775_4789,1626,,,
no_player_id,1925299_4775_4789,1627,,,
no_player_id,1925299_4775_4789,1628,,,
no_player_id,1925299_4775_4789,1629,,,
no_player_id,1925299_4775_4789,1630,,,
no_player_id,1925299_4775_4789,1631,,,
no_player_id,1925299_4775_4789,1632,,,
no_player_id,1925299_4793_4805,1633,,,
no_player_id,1925299_4793_4805,1634,,,
no_player_id,1925299_4793_4805,1635,,,
no_player_id,1925299_4793_4805,1636,,,
no_player_id,1925299_4793_4805,1637,,,
no_player_id,1925299_4831_4839,1638,,,
no_player_id,1925299_4831_4839,1639,,,
no_player_id,1925299_4831_4839,1640,,,
no_player_id,1925299_4831_4839,1641,,,
no_player_id,1925299_4899_4907,1642,,,
no_player_id,1925299_4899_4907,1643,,,
no_player_id,1925299_4899_4907,1644,,,
no_player_id,1925299_4899_4907,1645,,,
no_player_id,1925299_4912_4929,1646,,,
no_player_id,1925299_4912_4929,1647,,,
no_player_id,1925299_4912_4929,1648,,,
no_player_id,1925299_4912_4929,1649,,,
no_player_id,1925299_4912_4929,1650,,,
no_player_id,1925299_4912_4929,1651,,,
no_player_id,1925299_4912_4929,1652,,,
no_player_id,1925299_5183_5190,1653,,,
no_player_id,1925299_5183_5190,1654,,,
no_player_id,1925299_5183_5190,1655,,,
no_player_id,1925299_5183_5190,1656,,,
no_player_id,1925299_5183_5190,1657,,,
no_player_id,1925299_5183_5190,1658,,,
no_player_id,1925299_5195_5208,1659,,,
no_player_id,1925299_5195_5208,1660,,,
no_player_id,1925299_5195_5208,1661,,,
no_player_id,1925299_5195_5208,1662,,,
no_player_id,1925299_5195_5208,1663,,,
no_player_id,1953632_132_152,1664,,,
no_player_id,1953632_132_152,1665,,,
no_player_id,1953632_132_152,1666,,,
no_player_id,1953632_132_152,1667,,,
no_player_id,1953632_132_152,1668,,,
no_player_id,1953632_132_152,1669,,,
no_player_id,1953632_132_152,1670,,,
no_player_id,1953632_280_317,1671,,,
no_player_id,1953632_280_317,1672,,,
no_player_id,1953632_280_317,1673,,,
no_player_id,1953632_280_317,1674,,,
no_player_id,1953632_280_317,1675,,,
no_player_id,1953632_280_317,1676,,,
no_player_id,1953632_280_317,1677,,,
no_player_id,1953632_280_317,1678,,,
no_player_id,1953632_280_317,1679,,,
no_player_id,1953632_280_317,1680,,,
no_player_id,1953632_280_317,1681,,,
no_player_id,1953632_280_317,1682,,,
no_player_id,1953632_280_317,1683,,,
no_player_id,1953632_280_317,1684,,,
no_player_id,1953632_280_317,1685,,,
no_player_id,1953632_512_551,1686,,,
no_player_id,1953632_512_551,1687,,,
no_player_id,1953632_512_551,1688,,,
no_player_id,1953632_512_551,1689,,,
no_player_id,1953632_512_551,1690,,,
no_player_id,1953632_512_551,1691,,,
no_player_id,1953632_512_551,1692,,,
no_player_id,1953632_512_551,1693,,,
no_player_id,1953632_512_551,1694,,,
no_player_id,1953632_512_551,1695,,,
no_player_id,1953632_512_551,1696,,,
no_player_id,1953632_512_551,1697,,,
no_player_id,1953632_512_551,1698,,,
no_player_id,1953632_512_551,1699,,,
no_player_id,1953632_512_551,1700,,,
no_player_id,1953632_605_625,1701,,,
no_player_id,1953632_605_625,1702,,,
no_player_id,1953632_605_625,1703,,,
no_player_id,1953632_605_625,1704,,,
no_player_id,1953632_605_625,1705,,,
no_player_id,1953632_605_625,1706,,,
no_player_id,1953632_605_625,1707,,,
no_player_id,1953632_614_632,1708,,,
no_player_id,1953632_614_632,1709,,,
no_player_id,1953632_614_632,1710,,,
no_player_id,1953632_614_632,1711,,,
no_player_id,1953632_614_632,1712,,,
no_player_id,1953632_614_632,1713,,,
no_player_id,1953632_614_632,1714,,,
no_player_id,1953632_614_632,1715,,,
no_player_id,1953632_749_762,1716,,,
no_player_id,1953632_749_762,1717,,,
no_player_id,1953632_749_762,1718,,,
no_player_id,1953632_749_762,1719,,,
no_player_id,1953632_749_762,1720,,,
no_player_id,1953632_749_762,1721,,,
no_player_id,1953632_749_762,1722,,,
no_player_id,1953632_749_762,1723,,,
no_player_id,1953632_857_881,1724,,,
no_player_id,1953632_857_881,1725,,,
no_player_id,1953632_857_881,1726,,,
no_player_id,1953632_857_881,1727,,,
no_player_id,1953632_857_881,1728,,,
no_player_id,1953632_857_881,1729,,,
no_player_id,1953632_857_881,1730,,,
no_player_id,1953632_857_881,1731,,,
no_player_id,1953632_857_881,1732,,,
no_player_id,1953632_857_881,1733,,,
no_player_id,1953632_1012_1058,1734,,,
no_player_id,1953632_1012_1058,1735,,,
no_player_id,1953632_1012_1058,1736,,,
no_player_id,1953632_1012_1058,1737,,,
no_player_id,1953632_1012_1058,1738,,,
no_player_id,1953632_1012_1058,1739,,,
no_player_id,1953632_1012_1058,1740,,,
no_player_id,1953632_1012_1058,1741,,,
no_player_id,1953632_1012_1058,1742,,,
no_player_id,1953632_1012_1058,1743,,,
no_player_id,1953632_1012_1058,1744,,,
no_player_id,1953632_1012_1058,1745,,,
no_player_id,1953632_1012_1058,1746,,,
no_player_id,1953632_1012_1058,1747,,,
no_player_id,1953632_1012_1058,1748,,,
no_player_id,1953632_1012_1058,1749,,,
no_player_id,1953632_1195_1264,1750,,,
no_player_id,1953632_1195_1264,1751,,,
no_player_id,1953632_1195_1264,1752,,,
no_player_id,1953632_1195_1264,1753,,,
no_player_id,1953632_1195_1264,1754,,,
no_player_id,1953632_1195_1264,1755,,,
no_player_id,1953632_1195_1264,1756,,,
no_player_id,1953632_1195_1264,1757,,,
no_player_id,1953632_1195_1264,1758,,,
no_player_id,1953632_1195_1264,1759,,,
no_player_id,1953632_1195_1264,1760,,,
no_player_id,1953632_1195_1264,1761,,,
no_player_id,1953632_1195_1264,1762,,,
no_player_id,1953632_1195_1264,1763,,,
no_player_id,1953632_1195_1264,1764,,,
no_player_id,1953632_1195_1264,1765,,,
no_player_id,1953632_1195_1264,1766,,,
no_player_id,1953632_1195_1264,1767,,,
no_player_id,1953632_1195_1264,1768,,,
no_player_id,1953632_1195_1264,1769,,,
no_player_id,1953632_1195_1264,1770,,,
no_player_id,1953632_1195_1264,1771,,,
no_player_id,1953632_1409_1418,1772,,,
no_player_id,1953632_1409_1418,1773,,,
no_player_id,1953632_1409_1418,1774,,,
no_player_id,1953632_1409_1418,1775,,,
no_player_id,1953632_1807_1855,1776,,,
no_player_id,1953632_1807_1855,1777,,,
no_player_id,1953632_1807_1855,1778,,,
no_player_id,1953632_1807_1855,1779,,,
no_player_id,1953632_1807_1855,1780,,,
no_player_id,1953632_1807_1855,1781,,,
no_player_id,1953632_1807_1855,1782,,,
no_player_id,1953632_1807_1855,1783,,,
no_player_id,1953632_1807_1855,1784,,,
no_player_id,1953632_1807_1855,1785,,,
no_player_id,1953632_1807_1855,1786,,,
no_player_id,1953632_1807_1855,1787,,,
no_player_id,1953632_1807_1855,1788,,,
no_player_id,1953632_1807_1855,1789,,,
no_player_id,1953632_1807_1855,1790,,,
no_player_id,1953632_1807_1855,1791,,,
no_player_id,1953632_1807_1855,1792,,,
no_player_id,1953632_1807_1855,1793,,,
no_player_id,1953632_1924_1932,1794,,,
no_player_id,1953632_1924_1932,1795,,,
no_player_id,1953632_1924_1932,1796,,,
no_player_id,1953632_1924_1932,1797,,,
no_player_id,1953632_1991_2003,1798,,,
no_player_id,1953632_1991_2003,1799,,,
no_player_id,1953632_1991_2003,1800,,,
no_player_id,1953632_1991_2003,1801,,,
no_player_id,1953632_1991_2003,1802,,,
no_player_id,1953632_2369_2423,1803,,,
no_player_id,1953632_2369_2423,1804,,,
no_player_id,1953632_2369_2423,1805,,,
no_player_id,1953632_2369_2423,1806,,,
no_player_id,1953632_2369_2423,1807,,,
no_player_id,1953632_2369_2423,1808,,,
no_player_id,1953632_2369_2423,1809,,,
no_player_id,1953632_2369_2423,1810,,,
no_player_id,1953632_2369_2423,1811,,,
no_player_id,1953632_2369_2423,1812,,,
no_player_id,1953632_2369_2423,1813,,,
no_player_id,1953632_2369_2423,1814,,,
no_player_id,1953632_2369_2423,1815,,,
no_player_id,1953632_2369_2423,1816,,,
no_player_id,1953632_2369_2423,1817,,,
no_player_id,1953632_2369_2423,1818,,,
no_player_id,1953632_2369_2423,1819,,,
no_player_id,1953632_2369_2423,1820,,,
no_player_id,1953632_2369_2423,1821,,,
no_player_id,1953632_2369_2423,1822,,,
no_player_id,1953632_2369_2423,1823,,,
no_player_id,1953632_2579_2614,1824,,,
no_player_id,1953632_2579_2614,1825,,,
no_player_id,1953632_2579_2614,1826,,,
no_player_id,1953632_2579_2614,1827,,,
no_player_id,1953632_2579_2614,1828,,,
no_player_id,1953632_2579_2614,1829,,,
no_player_id,1953632_2579_2614,1830,,,
no_player_id,1953632_2579_2614,1831,,,
no_player_id,1953632_2579_2614,1832,,,
no_player_id,1953632_2579_2614,1833,,,
no_player_id,1953632_2579_2614,1834,,,
no_player_id,1953632_2579_2614,1835,,,
no_player_id,1953632_2579_2614,1836,,,
no_player_id,1953632_2600_2635,1837,,,
no_player_id,1953632_2600_2635,1838,,,
no_player_id,1953632_2600_2635,1839,,,
no_player_id,1953632_2600_2635,1840,,,
no_player_id,1953632_2600_2635,1841,,,
no_player_id,1953632_2600_2635,1842,,,
no_player_id,1953632_2600_2635,1843,,,
no_player_id,1953632_2600_2635,1844,,,
no_player_id,1953632_2600_2635,1845,,,
no_player_id,1953632_2600_2635,1846,,,
no_player_id,1953632_2600_2635,1847,,,
no_player_id,1953632_2600_2635,1848,,,
no_player_id,1953632_2600_2635,1849,,,
no_player_id,1953632_2731_2751,1850,,,
no_player_id,1953632_2731_2751,1851,,,
no_player_id,1953632_2731_2751,1852,,,
no_player_id,1953632_2731_2751,1853,,,
no_player_id,1953632_2731_2751,1854,,,
no_player_id,1953632_2731_2751,1855,,,
no_player_id,1953632_2731_2751,1856,,,
no_player_id,1953632_2731_2751,1857,,,
no_player_id,1953632_2754_2767,1858,,,
no_player_id,1953632_2754_2767,1859,,,
no_player_id,1953632_2754_2767,1860,,,
no_player_id,1953632_2882_2887,1861,,,
no_player_id,1953632_2882_2887,1862,,,
no_player_id,1953632_2923_2941,1863,,,
no_player_id,1953632_2923_2941,1864,,,
no_player_id,1953632_2923_2941,1865,,,
no_player_id,1953632_2923_2941,1866,,,
no_player_id,1953632_2923_2941,1867,,,
no_player_id,1953632_2923_2941,1868,,,
no_player_id,1953632_2923_2941,1869,,,
no_player_id,1953632_2923_2941,1870,,,
no_player_id,1953632_3025_3034,1871,,,
no_player_id,1953632_3025_3034,1872,,,
no_player_id,1953632_3025_3034,1873,,,
no_player_id,1953632_3025_3034,1874,,,
no_player_id,1953632_3025_3034,1875,,,
no_player_id,1953632_3025_3034,1876,,,
no_player_id,1953632_3280_3316,1877,,,
no_player_id,1953632_3280_3316,1878,,,
no_player_id,1953632_3280_3316,1879,,,
no_player_id,1953632_3280_3316,1880,,,
no_player_id,1953632_3280_3316,1881,,,
no_player_id,1953632_3280_3316,1882,,,
no_player_id,1953632_3280_3316,1883,,,
no_player_id,1953632_3280_3316,1884,,,
no_player_id,1953632_3280_3316,1885,,,
no_player_id,1953632_3280_3316,1886,,,
no_player_id,1953632_3280_3316,1887,,,
no_player_id,1953632_3280_3316,1888,,,
no_player_id,1953632_3280_3316,1889,,,
no_player_id,1953632_3280_3316,1890,,,
no_player_id,1953632_3280_3316,1891,,,
no_player_id,1953632_3438_3443,1892,,,
no_player_id,1953632_3438_3443,1893,,,
no_player_id,1953632_3438_3443,1894,,,
no_player_id,1953632_3539_3549,1895,,,
no_player_id,1953632_3539_3549,1896,,,
no_player_id,1953632_3539_3549,1897,,,
no_player_id,1953632_3539_3549,1898,,,
no_player_id,1953632_3735_3768,1899,,,
no_player_id,1953632_3735_3768,1900,,,
no_player_id,1953632_3735_3768,1901,,,
no_player_id,1953632_3735_3768,1902,,,
no_player_id,1953632_3735_3768,1903,,,
no_player_id,1953632_3735_3768,1904,,,
no_player_id,1953632_3735_3768,1905,,,
no_player_id,1953632_3735_3768,1906,,,
no_player_id,1953632_3735_3768,1907,,,
